X27	X11	X57	X52	X34	X18	X15	X47	X17	X51	X56	X12	X2	X50	X49	X60	X9	X36	X13	X39	X42	X3	X5	X53	X1	X10	X54	X41	X45	X37	X30	X38	X33	X40	X35	X32	X26	X55	X46	X8	X24	X16	X31	X59	X4	X58	X7	X22	X14	X19
0.0504	-0.2870	-5.2537	-3.4192	-6.1573	0.9210	-1.2798	0.9698	-2.1956	1.3319	-5.5505	-1.3396	0.4298	-0.2933	2.0398	3.1527	0.3724	4.9519	0.8648	1.4690	-0.5958	-3.5125	-3.3193	-2.4906	0.3241	-2.1929	0.1739	4.1545	-0.2646	-0.2265	0.8566	1.7162	-0.9392	8.1038	1.9423	-2.6118	-0.2553	1.6224	0.2099	-2.4246	-1.0986	-0.8190	0.6052	-3.4445	-0.0524	3.5797	0.1627	0.4053	1.4205	1.0510
-0.0836	0.7031	0.1346	0.4603	2.4182	-0.4095	0.1390	-0.1625	0.0715	-0.0113	6.4929	-1.3243	0.5181	-1.5562	-0.2755	-3.1186	0.7384	-4.9696	0.9487	-1.9031	0.3426	1.1054	2.2552	-1.7032	-0.5609	1.2231	-2.2554	-2.9329	0.2778	-0.3017	-1.3176	-1.5500	-2.9714	-5.0479	0.9615	-0.2850	-1.7069	-4.3515	3.1882	-0.9856	1.1254	-0.0247	-0.3834	-0.2132	0.0893	-1.3503	-0.1500	0.7307	-2.2384	0.2413
0.8024	0.9290	1.2184	-3.8980	1.5487	0.3460	1.7919	-2.0901	1.2191	-3.3755	2.7819	-0.1414	1.1907	1.0856	-1.5456	5.5509	2.0156	-1.5592	-0.3799	-1.1110	-1.0911	-2.3050	0.1258	-2.9752	0.0271	0.7916	0.2798	7.5447	-1.6293	-0.8358	-3.1969	1.2044	-0.2961	-1.9388	0.7960	-4.0925	0.8317	-2.1395	-1.2810	0.1165	-0.5909	-2.2786	0.4843	0.0993	0.3726	0.5348	0.7979	2.5773	1.0309	1.6275
1.6828	-0.7699	5.4646	1.2510	0.7315	0.8616	0.7335	-1.3287	-2.0020	-6.7045	9.2447	1.3080	-2.2993	5.7970	-6.8117	-1.5319	-0.6371	2.5467	2.6864	4.8702	-1.5141	0.4467	1.0624	1.9287	-0.0645	0.9603	0.0934	-3.3045	0.3524	0.4851	0.3425	-1.4586	-2.3050	-0.3078	1.4934	2.9947	-0.3375	5.1927	1.1120	-0.0621	2.2869	-0.4573	-1.7263	5.2217	2.4585	-3.6870	1.6282	-2.5805	0.1840	-0.3191
3.9873	1.5582	3.6403	-0.0296	0.9316	-0.3813	2.5056	1.9287	-1.5975	-3.7637	1.4811	-0.7414	1.0247	2.3065	-3.5230	-0.8168	3.9187	3.9930	0.3988	1.0607	-0.4104	0.6516	1.6261	0.0146	-0.4160	2.3299	-3.4771	3.4852	2.7598	-1.1412	-0.4891	0.0031	-0.1573	-2.7494	0.2846	-1.6728	0.9541	5.5596	-0.1083	1.3747	-0.8046	-2.6412	-1.3999	-2.2068	2.1188	-0.9592	2.1285	0.7706	0.2316	0.7618
1.3376	2.5173	11.4332	-2.1012	2.1523	-0.5660	0.7808	-0.7482	-0.5195	0.0939	0.3827	-2.6008	-0.7177	2.8439	-8.1872	-1.3925	2.1678	5.1692	-0.7039	5.6181	-2.5159	-1.9405	-0.1678	1.2047	2.2021	2.2922	-2.8044	-1.0464	-3.8927	1.0404	-1.1025	0.1444	-0.5367	-4.9087	-1.1519	1.0788	0.4466	-0.0481	0.7516	-0.2909	0.4494	0.1736	-0.7185	0.8916	2.9954	0.6148	2.8311	1.5304	0.2725	-2.4039
3.1598	-2.6536	-13.7855	-4.7261	-5.0882	0.8994	0.1188	0.0140	-0.3012	5.4670	-2.2120	0.1653	3.5710	-3.0618	8.6198	-2.1426	0.9594	-1.0079	1.4226	-1.9751	3.5814	-0.2487	-0.5488	1.4962	-0.3354	-3.7617	0.2823	0.7896	2.4348	0.1795	-0.7186	-0.5004	3.7140	7.6216	-1.7465	-1.2493	-0.1086	3.5830	-1.6582	-1.5222	-3.0248	-1.5791	1.4685	-2.8050	-0.5283	4.0921	-1.9322	-0.5269	0.6415	-1.1179
-2.7744	-1.9122	-2.8691	-2.0770	-1.3191	-0.0129	0.4797	-1.1458	1.0345	1.2430	-6.1109	-0.8082	1.2718	-1.0209	2.0917	4.0176	-2.0329	-3.2614	-2.5655	-0.0203	0.5342	-0.2669	1.9210	-0.3603	0.7637	-1.3022	0.7370	-0.3976	-1.4408	-0.7775	1.5859	-2.1186	2.3254	1.3279	0.5086	-0.8287	1.9251	-3.7017	0.6063	-0.3867	-5.5314	0.3867	-0.6320	-2.5633	-1.6507	-0.6183	-1.9636	-0.2125	-1.2001	-0.1959
0.7374	0.7319	-4.0871	-0.8098	-1.8695	1.3080	-1.1413	-1.5232	0.4762	2.0572	-0.8267	0.4905	-1.0642	-0.9710	0.4740	-2.9506	-1.0644	3.0838	0.3689	2.4925	4.4992	0.3591	-0.5342	3.8887	-0.6984	-0.8070	-0.5669	0.9761	-1.8150	2.7006	-0.5326	0.9847	-3.1271	3.6144	2.0970	2.5470	0.2307	-0.8848	-2.1967	-1.6640	-1.3522	0.4162	1.6614	-1.1563	-0.1903	2.7738	0.1832	1.4862	2.4211	1.3907
3.7157	-1.4931	15.5580	10.4641	5.8630	-2.1167	1.3733	1.8986	0.5340	-9.3180	5.6997	-0.4303	1.7848	11.1311	-9.6585	-0.5843	1.8173	-2.0479	2.1687	0.0654	-5.5296	-0.9754	1.3381	1.0549	1.7292	0.8858	-0.9566	2.0299	-1.4620	0.7844	1.8274	0.0096	-2.7886	-6.1916	0.2749	-3.6987	0.0486	0.9118	-0.2593	0.7217	3.0181	-0.6042	3.4490	4.3420	-1.2856	-5.2450	-0.3871	0.2588	1.0784	-0.9652
2.3952	1.1526	6.5679	-1.6075	-0.8483	3.2422	2.3766	3.1520	-0.1609	1.0064	-0.3013	-0.9919	-0.2981	2.1893	-3.4165	-2.9418	4.8693	4.0566	2.6459	-0.5658	1.4725	-0.5511	-0.6383	-1.6312	1.3115	-1.9075	-1.6005	0.7367	-0.6331	-0.4334	-2.0133	-0.6479	-2.4041	0.0328	0.0801	1.6046	0.0092	-0.3974	2.2063	-1.5454	0.0161	-0.0560	-2.6173	-5.8509	-0.4693	2.2072	3.6990	2.0469	-1.6390	-2.1016
3.1372	-3.2881	7.1598	5.2683	5.3056	0.7073	0.1605	-0.5119	-0.4080	2.2702	2.8416	-0.2794	-1.6648	-2.3528	-0.8077	-6.5940	1.5218	-1.3889	-1.3593	-4.5510	-0.7279	1.6245	-0.1033	2.0890	-1.0407	1.2618	0.5466	-2.3043	4.2688	0.0973	-0.9268	-3.0218	0.8766	-7.3697	-0.7662	2.5425	0.6735	-0.2762	-0.0813	0.1554	1.2526	-2.5301	0.5341	-1.6329	-2.2085	-4.2392	1.6721	2.8261	0.2168	0.8518
0.8147	1.2127	7.5594	-0.8595	0.0973	-0.5060	0.4014	-4.1116	1.4293	-1.6813	-0.3159	3.2258	0.0262	3.5742	-8.1747	0.8067	0.0760	0.9761	-0.4773	4.0790	-0.9459	-1.2815	-1.8720	-4.6749	1.3483	-0.0773	2.7077	-1.9407	-3.6802	0.3477	1.2854	2.0156	-0.5149	-1.2502	1.7733	0.7637	-0.2751	-1.2504	2.4822	1.1218	0.4340	1.2707	-0.6311	3.4300	1.9887	0.3290	-0.1205	0.3487	-2.3236	1.4746
0.5660	-0.3903	-14.7813	-3.1416	-4.6084	3.4316	-2.4186	-2.7816	0.2391	3.1703	-11.8660	-0.3441	1.9663	-4.2695	5.1991	1.8855	-0.5979	-1.1055	-0.4372	2.3021	2.5469	-1.6036	-0.7618	0.8985	1.9466	-0.6632	-1.7674	2.3387	-0.0068	1.7320	-1.0578	-2.8536	2.0196	2.9591	1.2738	-1.9190	-0.8236	1.8687	-1.5731	-0.4601	-5.8677	-0.1902	-3.0398	-5.5170	0.0143	3.6860	-0.9801	-1.6352	-0.5691	0.9712
2.3946	0.1820	9.5287	-0.5005	-3.0278	0.2116	-2.1253	-2.5242	-0.4956	2.1071	-5.7220	-1.2128	1.6809	-1.4320	-0.0263	-0.4094	0.9319	2.3414	-0.5964	2.9651	1.0937	-0.2408	-0.7545	2.0556	1.1179	-2.5202	-3.0268	2.9148	-0.5828	0.3530	5.7189	-0.3204	-3.8948	4.1925	-0.8416	-0.8305	0.0785	5.1363	-1.8660	-0.0604	-1.4495	0.2625	2.6664	-2.2279	1.4332	-0.5484	1.4222	-0.0850	1.8700	-0.0567
-1.2326	0.4488	-0.1645	-1.5355	1.8208	0.1631	-2.6324	-0.6235	-1.3946	-1.4763	-3.9264	1.4054	-1.1907	0.6752	0.7307	-0.9508	-1.1266	0.4983	-0.0180	-4.2865	-1.9608	0.2395	-0.4825	0.8890	-0.4356	1.2822	2.4287	1.9120	5.2959	0.8293	-1.4857	1.4094	0.5307	-2.6065	0.2593	-0.2639	-2.1558	-1.1050	0.0605	0.8026	-0.3882	-1.2245	-2.0393	-6.7924	-0.4018	0.3989	-0.3259	-1.1510	-0.7111	1.1534
4.8948	2.6544	10.3478	1.9266	1.2438	-0.4311	2.3585	1.3276	-0.5983	-1.1044	6.2801	-1.3858	-2.4033	4.8403	-2.1197	-8.3141	5.7724	0.5650	0.7163	-3.8721	-2.3952	3.5635	-1.6407	-1.9937	-2.0440	-0.8377	-2.2105	2.9946	1.0645	-2.5971	-1.1257	0.2101	-3.2012	-2.5608	-0.9089	-0.0798	2.1276	2.6253	1.7236	-0.0930	3.7595	-0.7985	-2.1558	-0.7555	0.1833	3.9678	4.4230	-0.9601	-0.3256	-1.7559
-0.2429	-0.0088	-10.4846	-4.4219	-3.6299	3.2664	-1.9641	-1.6222	-1.7849	4.6961	0.4355	0.8044	-0.1098	-2.2973	3.2817	-1.5909	-0.3884	4.4217	1.8096	-0.5520	2.8859	3.7995	0.7011	-3.0631	0.8301	-1.9297	-1.7300	1.2400	-1.5851	-1.1472	-1.5125	1.7140	0.1566	4.3786	0.9287	2.1727	1.1901	-2.8828	0.3795	-1.5472	-2.1168	1.0247	1.0701	0.2187	0.6479	3.8101	0.7452	1.0402	-0.5067	-0.8786
-0.6176	0.1635	5.0492	1.7039	1.9131	0.6086	-0.8220	0.1933	-0.6837	-1.4862	-4.9476	-0.6622	0.7846	3.1695	-7.0472	-0.3421	-3.2040	5.2881	3.2940	4.3794	-1.6593	1.6875	-1.2814	0.1143	0.7899	-2.4433	-3.9128	-0.7773	-0.8166	1.5960	-1.6576	1.1679	-1.1147	-3.0897	-0.3586	-0.3605	-0.4110	-1.7528	0.8752	-1.1101	0.2615	-1.8610	-0.4404	-2.1239	0.6906	2.0989	-2.6336	0.1420	0.3955	-2.3123
-2.7702	0.3781	1.4675	0.3717	1.2006	0.9270	0.5098	1.0073	0.0875	-2.7561	5.2077	1.0200	-0.1801	0.3358	-2.0974	1.4889	-1.7506	0.7305	1.0317	0.7903	-1.0054	0.5834	-2.3309	-0.7489	-0.2899	1.7849	1.0911	-2.0508	3.8098	0.3755	-2.7034	-0.2869	-0.5185	-0.8577	-0.7439	1.1293	1.0747	0.2059	1.3680	-1.0932	0.8909	0.4835	-0.9935	0.2834	0.4363	3.1735	0.2184	-1.0226	-0.9253	3.6084
-1.0584	-1.3216	6.7939	2.6910	2.2685	1.3755	1.5271	-0.2428	-1.8664	-4.1750	6.9663	1.3018	-1.6666	3.5704	-1.6220	2.8488	1.6587	1.5352	2.6795	-0.7847	-4.0612	-1.8309	2.2398	1.0635	0.1247	-0.1011	1.7965	0.4820	2.9524	-0.6802	0.3587	-1.5489	-3.7470	0.3066	-0.2560	0.0040	1.3894	-0.7186	-0.2361	0.8426	4.1450	-0.9126	0.8862	2.6345	-0.7204	-3.1265	0.8456	-0.7335	0.3300	-0.3858
1.4303	3.0402	10.2030	5.4768	1.8006	-0.7900	2.0820	5.1118	-1.5019	-8.0688	6.7180	-0.4955	1.1043	9.2175	-10.4401	-0.5211	-0.3726	1.5303	3.1585	3.0194	-3.0549	0.7684	0.4189	-1.7458	0.8701	0.4025	-0.3877	-0.4665	0.5682	-2.3196	0.2425	-2.9741	-0.7245	-0.9129	1.1405	-0.3278	0.0006	2.4835	0.6648	0.8953	4.7651	-1.6274	0.0129	5.3281	-0.7681	0.2749	-1.2160	-0.9569	-0.6831	-0.6004
-5.6496	0.8788	-1.4121	-3.3987	-3.4954	2.6058	-2.4760	-4.2028	-0.9527	0.1512	-13.4273	0.1150	2.1545	-0.6485	3.4943	8.3003	-4.0133	-0.3737	-0.8205	-2.7779	-0.7791	0.4939	-2.5350	-1.1176	0.9524	-0.5043	2.0862	-2.7469	0.8048	2.3275	0.8109	1.2405	1.0393	2.5930	-2.0117	-0.8449	-1.1102	-5.8269	-0.2778	0.4565	-4.2387	0.9499	-3.5312	-5.6126	-0.9789	4.2892	-1.0233	1.4669	-1.2559	-2.0958
-2.5706	1.1317	10.2703	4.3703	1.9904	-1.9726	-2.1373	-0.6583	-0.9135	-0.7748	5.1492	0.5374	-1.8701	5.0292	-9.4995	1.1118	-2.4260	2.1254	0.9730	1.2425	-2.1669	2.1077	-2.8416	2.1153	-1.4475	-0.1615	-0.0726	-3.3804	3.4610	0.9326	2.4504	-1.3331	-0.6743	1.4853	0.8019	0.7543	-0.2856	-4.1233	1.1184	-1.1162	6.3151	0.1105	-1.8443	-0.1173	-1.0968	1.9956	-3.0756	1.2766	0.0558	-0.2704
-0.1815	1.1061	1.8441	1.9661	0.3711	0.3221	-0.6630	-1.7895	-1.9264	0.4032	2.3455	-3.2872	-0.1605	3.5949	0.7040	0.2829	-0.1757	1.5632	1.5374	-0.4890	1.4268	2.0781	-0.1363	2.4764	-0.7188	-0.8727	-4.1021	-2.2430	1.9654	0.2773	1.2662	-2.5239	-1.5249	-1.4358	-0.7420	1.0593	-1.0568	-0.6321	0.6454	-1.2019	0.4995	1.0477	-0.2394	2.9583	1.5484	0.2777	0.5069	-2.8539	-0.2574	-0.1013
-0.5601	-0.3690	-4.6083	-2.3771	-2.0880	0.7174	-0.2877	-2.5239	-0.4191	7.7326	-1.7347	-0.2744	1.9492	-8.3759	6.9194	-2.1637	-0.2569	-3.8540	1.4110	-6.5176	1.0559	1.7824	1.0439	-0.6060	-0.8841	-0.5822	-2.6519	1.4820	2.2730	0.7927	0.1509	0.8521	-2.0444	0.0087	-1.9179	-0.8329	1.4475	-1.8779	-0.1518	-0.6253	-0.7752	1.1455	-0.2564	-2.4304	1.3114	0.5636	0.7555	1.9434	-0.1802	-2.7010
-1.4708	-0.8244	-2.3543	-3.5279	-0.3210	1.2574	-0.0412	4.2570	-0.6163	-3.1265	2.2678	1.3512	0.5474	3.7568	-2.5035	0.7322	-2.7542	0.5738	1.6291	-0.6541	4.0445	1.7666	1.2702	1.4578	-2.6133	-0.5831	0.8438	0.4139	2.5901	-1.5706	-1.7116	-0.0920	-0.1758	3.0099	-0.5142	-0.3053	0.1318	0.3842	-0.4184	-0.8465	-2.0917	0.8553	0.3024	0.3644	0.2584	-1.0478	-2.6576	-2.2442	1.1044	-0.4018
1.2483	-1.8569	2.2373	2.3397	-1.1736	-1.4671	0.7494	-0.5291	0.4634	0.5589	-0.5466	1.2101	1.4838	1.9707	-3.1123	-2.9874	2.5179	0.8609	-1.7338	2.7069	-1.7433	1.7513	1.6539	-1.4342	0.2625	-0.4269	0.9536	-3.0958	0.3687	-1.7768	0.9349	-0.7812	0.0822	0.0879	0.5059	-0.6214	-0.2682	0.8263	0.0447	2.1309	-1.7808	0.2915	-2.0302	-0.0584	0.2986	-1.5028	0.0445	-0.1011	-0.9719	0.0742
-1.7329	0.0127	6.6326	5.5635	4.4642	-0.2069	-2.1923	0.7308	0.3616	-4.9579	0.1257	0.1323	-0.1621	5.3959	-5.4424	-0.7930	-2.2348	-4.6625	1.5579	5.0908	0.9281	-1.0260	-1.8392	0.0890	0.9085	2.3406	-0.7897	1.8380	-0.5209	0.2364	1.4986	2.4782	-2.1054	-2.3613	-0.2023	1.1152	-0.8315	0.3825	-1.5766	0.5331	0.3120	-1.5226	1.7676	-0.4719	1.3774	-2.4730	-0.9574	-1.6943	1.6636	-2.2165
-1.2555	1.2077	-15.5115	-5.9462	-4.2898	0.6268	0.7453	-3.1541	0.9022	5.9332	-0.8936	0.3856	0.8231	-5.8222	12.6475	-2.3812	1.7634	0.2720	-1.2622	-2.9041	3.2862	2.2775	0.6715	1.7975	-1.3777	-3.7799	0.4156	0.0579	2.5715	-0.4051	-1.1050	-3.9836	3.1361	8.1489	-2.1849	0.1417	0.4824	0.4252	-1.1176	-3.9594	-4.0165	0.3225	1.0658	-1.7401	0.4501	3.7283	3.2279	-2.8098	0.2077	0.2240
0.2053	-1.4569	8.3538	6.6571	3.2286	0.3230	-0.5647	0.4447	1.6075	-4.3539	-0.6231	0.3515	-2.1098	2.4618	-3.4311	-3.8019	0.8637	-4.8763	0.2550	-2.8220	-1.5911	1.4300	1.6919	0.4711	-1.8051	2.8411	0.5169	-0.7722	1.2844	-1.1104	1.0894	-0.9860	-3.4374	-6.7328	-1.3822	-0.4507	-0.3823	0.8571	-0.1243	-0.3424	0.9953	1.8288	-3.5170	0.9126	-0.1041	-6.4275	0.6310	-0.4341	-0.4594	1.6504
-1.4959	0.1984	-11.7941	-2.3944	-1.0043	0.5023	-1.4005	-3.0254	1.0143	3.1486	-9.5404	2.9363	3.2424	-0.9110	2.1996	2.4208	-1.8898	4.0877	-0.4806	3.6175	6.0291	-2.8592	-0.5534	-2.3912	0.0726	-1.3054	1.8396	0.0504	0.3674	0.9170	-0.0264	3.1899	2.0754	4.1223	1.7160	0.7234	-2.5179	-0.6772	-1.1664	-0.1243	-4.6562	0.1600	-0.8336	-2.1080	-0.1173	2.4370	-0.2102	-0.7465	0.5413	0.2081
2.2026	-2.8368	-8.8262	-2.7964	-2.1282	-0.3624	4.1124	8.0653	-0.7576	2.0506	15.5599	1.0123	0.4451	-1.2904	4.4421	-3.2770	3.0019	-0.1543	1.8174	-2.4044	-0.4377	-0.7361	2.2402	-1.1867	-1.4586	-1.3105	-0.4650	1.3396	1.7956	-2.9448	-3.2934	-0.5226	-0.6051	3.8188	1.1260	0.8497	-1.4441	2.0708	0.2579	0.1291	3.2647	-1.5051	-1.5089	5.2492	0.6497	2.3100	-0.8870	-0.6083	0.1823	-1.8916
-1.7487	1.7948	9.2130	3.2492	2.8005	2.1420	-3.3250	1.6159	-0.4367	0.2818	2.3036	-0.6439	-2.3241	1.2452	-5.6929	0.7209	-3.3655	1.8218	3.5082	0.7747	-3.9416	0.0348	0.3274	-0.9150	0.9140	0.8078	-0.2601	1.9524	1.0239	-0.8390	-1.3343	1.9604	-4.0816	-3.1264	1.6720	-1.1840	-0.2202	-0.8612	0.2331	-0.5263	3.6733	-0.8544	-0.7806	4.7423	-0.0268	-0.3026	-1.4804	-1.6884	-0.1777	0.3160
-2.1626	-1.0487	-3.6556	1.0918	-0.2619	0.3680	1.0353	-2.0259	-1.7137	2.2306	1.8123	0.5774	0.0951	-3.7342	6.4650	1.4198	-0.6997	0.0204	0.0093	-4.6849	-0.4022	2.5450	0.3001	-2.6773	-1.3496	-0.5529	1.7988	-1.8773	1.4385	0.6240	0.8817	2.0798	2.0941	1.5539	-2.6927	-0.0087	-0.8176	-1.1801	1.2991	-0.6912	1.8316	1.6097	0.4019	3.2541	0.1973	-3.5974	-1.8027	-0.3185	-0.1015	-0.0908
-5.0115	1.8088	-3.3244	1.2553	-0.5692	1.1178	0.2682	1.0320	0.5370	4.9205	-6.9720	0.2034	-0.7546	-4.4152	3.1525	0.6950	-4.1333	-2.3642	0.0772	-3.5846	-1.4639	0.4163	-1.9955	3.8869	-0.2514	0.8344	0.7627	0.0292	0.7239	0.0446	-1.4302	-2.6383	-0.4369	2.0126	-2.7982	0.4700	-1.3704	-4.3038	-0.2177	0.9232	-0.9479	-1.5881	-0.1533	-4.4073	-0.7603	4.8685	-2.4191	-0.5739	0.5241	0.7333
0.7373	-0.8041	-0.2176	-1.5216	0.7541	-0.1509	0.1503	2.7637	0.1566	0.3580	-1.4965	-0.4742	-2.0714	-4.7365	2.2871	-7.3911	-0.4349	-0.9324	-1.5366	-3.2659	0.9784	1.4721	0.8154	5.0272	-1.9265	1.3467	-0.1953	-0.7195	2.4701	0.5903	1.9410	-3.3900	0.7390	-1.7209	0.5161	2.0357	0.4067	0.2696	1.8276	-1.4535	-1.7566	-1.0720	1.2485	0.4855	-1.9475	-3.5533	0.4856	0.6046	0.7484	0.8340
-0.7901	1.4123	3.7795	1.7900	-1.3954	2.3506	-0.4192	-1.8584	-0.7347	1.8966	-3.5803	-1.3056	-1.2014	-3.9320	2.1278	-0.7631	0.3304	-0.6889	-0.8366	-1.7252	0.2611	-3.2801	-0.6281	2.3984	1.4862	0.6808	-0.6147	-0.4833	-1.8091	1.3523	3.9800	-1.6276	1.9207	-0.3510	0.4683	1.5799	0.4182	0.7025	-0.1382	1.7827	-2.5574	0.4400	-0.4651	-0.9022	0.4415	-0.4747	2.4691	-0.3969	-0.9373	-0.7341
1.7947	1.2276	-2.3347	-2.6170	-3.0496	-0.5270	1.9143	2.9919	1.3184	-3.0531	5.1344	-1.5037	1.1342	3.0818	1.9578	0.1898	1.1187	3.7529	0.4630	0.1236	0.8682	-0.9268	1.4531	-4.8103	0.4634	-2.5168	-1.8899	3.0527	-1.9475	-2.0955	-1.1833	0.6856	1.2502	1.5172	4.0545	-1.7213	0.4046	2.6523	0.5697	-1.4652	0.9941	2.0605	0.4238	1.8929	1.7326	2.3428	2.7107	2.1264	-1.2817	-1.3507
2.0935	1.6145	-3.0596	-2.5294	-3.9344	0.4997	3.0355	0.6556	-1.8535	-0.3151	-5.2444	-1.3854	1.9409	0.5975	4.0459	2.0530	0.8296	2.4323	-1.0437	-2.2870	-3.9941	1.6049	-0.9191	0.9245	-0.0278	-1.0895	1.5046	5.9857	3.0444	0.0522	-0.1256	0.7509	2.0156	5.8020	-0.9171	-4.5163	-1.3928	4.1121	-0.9658	-1.0542	-3.3942	-0.4703	1.1483	-5.7263	0.7631	4.2713	1.0251	-2.1101	2.2689	-1.8454
-3.1460	2.0714	1.1939	-2.2241	-0.0702	0.3051	-1.7155	-5.2413	-0.7387	4.1083	-8.3153	1.9209	0.4577	-0.9683	1.8874	1.9276	-1.0251	-1.1926	-2.3751	-1.4425	-0.4887	-0.0978	0.4408	-4.3232	0.8948	2.2645	3.1162	-0.1487	-0.1727	0.0982	1.5261	1.9473	2.1054	0.0693	-1.6842	-1.0213	-0.1971	-1.1069	0.0837	2.2107	-4.5860	1.0327	-2.1351	-1.9338	0.1583	-1.1702	-1.0641	-1.5548	-2.0963	-1.2342
-2.3932	-1.0912	8.8853	4.1655	1.4780	0.2475	-0.4936	1.8927	-1.8005	-0.6651	10.5323	-0.9994	-4.3621	2.4937	-1.0943	-1.6624	-0.7680	1.7217	-0.0272	-3.3908	-2.4167	-0.7483	0.5412	2.8382	-0.7275	0.8100	1.1210	-0.5751	3.1860	-0.7522	2.8215	-0.0396	1.3493	-2.6041	-0.0697	3.0170	1.2088	-2.7634	-0.4473	1.7160	4.5524	-1.1585	-0.3809	6.7285	-0.9068	-2.6594	-0.2490	0.6387	0.2543	-1.0476
-1.5627	0.2920	-7.4752	-1.0910	-1.5657	0.0998	-1.9183	-3.4505	1.0627	7.6109	-6.7737	0.3749	1.3010	-3.9927	4.9276	1.2147	-0.3460	2.1316	-2.6966	1.4201	3.4417	1.1923	1.5133	0.2082	0.3146	-0.8256	0.3714	-2.4732	1.1897	-0.1042	-0.9234	-0.1389	2.8576	3.9099	-0.7876	0.5356	-0.5083	-0.9902	0.2052	0.3726	-5.2533	-2.5694	-3.8159	-5.9993	0.2291	1.7655	-0.0559	-0.8045	-0.4882	0.7190
4.9141	-2.5976	-1.4902	-4.0404	-0.7738	-0.3990	-0.2380	-3.2661	0.6480	-3.3817	-1.8881	0.7585	0.5134	4.0623	-5.4474	-1.2744	2.2886	0.1527	1.2445	1.5176	-4.2811	0.8074	2.5926	1.2812	1.7906	0.3029	2.7628	2.6753	0.5434	0.2565	-2.7351	-0.1474	-1.4505	-0.7692	2.1169	-2.6514	-2.0466	5.3502	0.5056	0.0438	0.0183	-0.0477	0.0810	-3.6571	0.7541	-1.8556	3.0021	1.1827	-0.2909	-1.0691
-0.6065	-1.3357	-1.1557	0.5358	-0.9713	2.7581	0.0513	1.0714	0.9726	-1.6793	4.7269	1.0271	-2.6385	3.5610	-2.7654	-2.2855	0.1029	-0.4630	1.4547	1.5508	4.3954	0.4505	-0.1817	3.7531	-0.0979	0.8002	0.4209	-1.4286	-0.5555	-0.4680	1.7200	-2.1663	-0.7426	2.1639	0.7373	4.4256	-1.9490	-1.0360	-2.8754	-0.1367	0.7684	-0.8820	2.3675	0.8961	0.2594	-2.3504	-0.6295	-1.3471	1.0255	0.6304
1.2572	0.0093	-2.0946	-3.1510	-2.8085	-0.1757	-0.7879	-1.0600	-0.6480	0.0081	2.4430	0.1422	0.2288	-1.6327	2.4811	-0.6481	1.0932	1.8608	0.1803	0.1415	1.1597	-2.6727	0.4079	2.3976	1.5009	-1.4010	-0.0378	1.8722	0.7464	0.9500	0.2707	-0.8383	-1.0416	2.2177	-0.6340	-0.5676	-0.9015	2.2559	0.9444	0.1694	0.5958	0.8417	0.4120	0.7726	1.7321	0.5599	-0.5384	-0.0516	1.1457	-2.0108
1.9121	1.3969	-3.1949	-1.5355	-1.3083	0.1656	0.9692	1.4570	0.3830	0.2598	-4.2202	0.7711	2.1809	-1.7082	4.7937	-4.0642	2.0269	3.2782	-1.6974	0.9274	2.8022	-1.2840	0.0776	0.3343	0.5609	-1.2302	-1.2898	1.9906	-0.5970	0.1935	0.3134	1.5544	0.1241	3.4803	-1.3781	-0.0881	0.4198	2.6093	0.1000	0.7397	-3.5979	-1.5284	4.1031	-0.7493	0.1830	1.7742	1.2336	0.9332	1.9324	1.2655
0.9071	-2.4260	7.5376	-2.3812	-0.6588	-3.1900	1.4833	4.6983	1.6134	-3.6968	-0.7636	3.2205	1.1935	4.0478	-5.4275	2.9218	0.8792	1.4992	-0.9832	6.7387	-0.6740	-2.7204	-0.0436	-3.3205	0.7156	-0.6469	3.5253	2.1626	-2.0170	-0.8511	1.3745	2.5116	1.2718	3.2706	0.9419	-2.0337	-0.2178	0.3582	-1.9444	0.2114	0.9818	-0.7068	-0.9667	-1.6098	-1.0866	-1.4328	0.5757	-0.3162	0.2605	-0.3028
-2.4610	0.2770	-11.6133	-4.6087	-0.4951	-0.1023	-1.1120	0.7719	0.1622	4.8908	-7.5205	0.8709	4.9262	-6.1558	8.7300	-2.0459	-0.6706	0.3422	-0.2149	-3.9851	4.2050	2.0854	0.0421	0.2703	-0.5635	0.2969	3.4132	1.0457	3.1153	-0.0646	-0.9931	-0.2624	-1.1174	0.1321	-1.9991	-1.8322	-1.1214	-1.8123	0.9771	1.4256	-3.6762	-1.2580	0.1111	-5.1586	-0.3610	1.9245	-0.7027	0.8421	-0.4959	0.4162
-0.8524	-1.9293	-2.1748	-3.5055	-2.0848	-1.1206	-0.2535	-0.7296	0.1544	-0.0033	-1.4188	1.6541	-0.5045	0.3184	-2.7929	5.1344	-1.4896	1.5901	-1.7482	3.8363	-0.7342	-3.6166	0.8461	7.7795	1.0927	-0.6701	1.6039	-0.6977	-0.6446	-0.1999	0.5188	-3.3640	-1.4834	6.0621	0.1774	1.6119	0.7251	-0.5401	-2.5558	-0.1902	-0.9839	0.5035	3.3323	1.2182	-1.3935	-0.3039	-0.1812	1.7054	1.3082	2.1301
